NV,10,1,Democratic,,A-
OH,10,1,Democratic,,A-
OH,9,1,Democratic,,B+
OR,9,1,Democratic,,B+
PA,10,1,Democratic,,A-
PA,9,1,Democratic,,B+
PA,9,1,Democratic,,B+
UT,9,1,Republican,,B+
CO,10,1,Democratic,,A-
NC,10,1,Democratic,,A-
NH,10,1,Democratic,,A-
OR,9,1,Democratic,,B+
NH,8,1,Democratic,,B
NH,8,1,Democratic,,B
NH,8,1,Democratic,,B
AK,6,1,Republican,,C+
AL,6,1,Republican,,C+
AR,6,1,Republican,,C+
AZ,5,1,Republican,,C
AZ,6,1,Republican,,C+
CA,5,1,Democratic,,C
CA,6,1,Democratic,,C+
CO,11,1,Democratic,,A
CO,6,1,Democratic,,C+
CT,6,1,Democratic,,C+
FL,11,1,Democratic,,A
FL,8,1,Democratic,,B
FL,6,1,Democratic,,C+
FL,5,1,Democratic,,C
GA,6,1,Republican,,C+
HI,6,1,Democratic,,C+
IA,6,1,Democratic,,C+
ID,6,1,Republican,,C+
IL,6,1,Democratic,,C+
IN,6,0,Democratic,,C+
IN,5,0,Democratic,,C
KS,6,1,Republican,,C+
KY,6,1,Republican,,C+
LA,3,1,Republican,,D+
LA,6,1,Republican,,C+
MD,6,1,Democratic,,C+
MO,6,1,Republican,,C+
MO,5,0,Republican,,C
NC,11,1,Democratic,,A
NC,6,1,Democratic,,C+
NC,5,1,Democratic,,C
ND,6,1,Republican,,C+
NH,6,1,Democratic,,C+
NV,8,1,Democratic,,B
NV,6,1,Democratic,,C+
NV,5,1,Democratic,,C
NY,6,1,Democratic,,C+
OH,9,1,Democratic,,B+
OH,11,1,Democratic,,A
OH,6,1,Democratic,,C+
OH,5,1,Democratic,,C
OK,9,1,Republican,,B+
OK,6,1,Republican,,C+
OR,6,1,Democratic,,C+
PA,6,1,Democratic,,C+
SC,6,1,Republican,,C+
SD,6,1,Republican,,C+
UT,6,1,Republican,,C+
VT,6,1,Democratic,,C+
WA,6,1,Democratic,,C+
WI,7,1,Democratic,,B-
WI,6,1,Democratic,,C+
AK,6,1,Democratic,,C+
AL,6,1,Republican,,C+
CO,11,1,Democratic,,A
CO,6,1,Democratic,,C+
GA,6,1,Republican,,C+
IA,6,1,Democratic,,C+
ID,6,1,Republican,,C+
IL,6,1,Democratic,,C+
KS,6,1,Republican,,C+
KY,6,1,Republican,,C+
LA,3,1,Democratic,,D+
LA,6,1,Democratic,,C+
NC,11,1,Democratic,,A
NC,6,1,Democratic,,C+
NH,6,1,Democratic,,C+
OK,9,1,Republican,,B+
OK,6,1,Republican,,C+
OR,6,1,Democratic,,C+
SC,6,1,Republican,,C+
SD,6,1,Democratic,,C+
MO,11,1,Democratic,,A
NC,7,1,Democratic,,B-
GA,11,1,Democratic,,A
KS,11,1,Democratic,,A
NC,7,1,Democratic,,B-
OH,11,1,Democratic,,A
SC,11,1,Republican,,A
AZ,10,1,Republican,,A-
AZ,5,1,Republican,,C
CO,10,1,Democratic,,A-
CO,2,1,Democratic,,D
CO,5,1,Democratic,,C
FL,10,1,Democratic,,A-
FL,3,1,Democratic,,D+
FL,9,1,Democratic,,B+
FL,5,1,Democratic,,C
GA,10,1,Republican,,A-
MO,10,1,Republican,,A-
MO,5,0,Republican,,C
MO,11,1,Republican,,A
NC,10,1,Democratic,,A-
NC,7,1,Democratic,,B-
NC,5,0,Democratic,,C
NH,8,1,Democratic,,B
NV,10,1,Democratic,,A-
OH,10,1,Democratic,,A-
OH,9,1,Democratic,,B+
OH,5,1,Democratic,,C
OR,11,1,Democratic,,A
PA,10,1,Democratic,,A-
PA,2,1,Democratic,,D
PA,10,1,Democratic,,A-
CO,10,1,Democratic,,A-
GA,10,1,Republican,,A-
NC,10,1,Democratic,,A-
NC,7,1,Democratic,,B-
NH,8,1,Democratic,,B
OR,11,1,Democratic,,A
IN,12,1,Republican,,A+
UT,5,1,Republican,,C
WA,11,1,Democratic,,A
KY,11,1,Republican,,A
UT,5,1,Republican,,C
UT,5,1,Democratic,,C
UT,5,1,Republican,,C
AK,5,1,Republican,,C
AR,5,1,Republican,,C
GA,2,1,Republican,,D
IN,12,1,Democratic,,A+
NV,5,1,Democratic,,C
OH,5,1,Democratic,,C
OH,11,1,Democratic,,A
PA,9,1,Democratic,,B+
PA,5,1,Democratic,,C
SC,8,1,Republican,,B
UT,5,1,Republican,,C
WA,11,1,Democratic,,A
GA,2,1,Republican,,D
KY,8,1,Republican,,B
NC,6,1,Democratic,,C+
NH,8,1,Democratic,,B
NH,8,1,Democratic,,B
KY,11,1,Republican,,A
MO,11,1,Republican,,A
NH,8,1,Democratic,,B
NH,8,1,Democratic,,B
OR,11,1,Democratic,,A
PA,2,1,Democratic,,D
AK,5,1,Republican,,C
AL,11,1,Republican,,A
AZ,9,1,Republican,,B+
CO,9,1,Democratic,,B+
KS,11,1,Republican,,A
KY,9,1,Republican,,B+
NC,6,1,Democratic,,C+
NH,8,1,Democratic,,B
NY,11,1,Democratic,,A
PA,9,1,Democratic,,B+
AK,5,1,Democratic,,C
AL,11,1,Republican,,A
KS,11,1,Republican,,A
KY,9,1,Republican,,B+
NC,6,1,Democratic,,C+
NH,8,1,Democratic,,B
OR,7,1,Democratic,,B-
IN,11,1,Republican,,A
NH,4,1,Democratic,,C-
WA,8,1,Democratic,,B
NV,9,1,Republican,,B+
NY,11,1,Republican,,A
AZ,4,1,Republican,,C-
CO,4,1,Democratic,,C-
CO,9,1,Democratic,,B+
CO,7,1,Democratic,,B-
IA,11,1,Democratic,,A
IN,5,0,Democratic,,C
IN,11,0,Democratic,,A
KY,5,1,Republican,,C
MO,4,1,Republican,,C-
MO,2,1,Republican,,D
MO,9,1,Republican,,B+
NC,8,1,Democratic,,B
NC,2,0,Democratic,,D
NC,5,1,Democratic,,C
NH,4,1,Democratic,,C-
NH,8,1,Democratic,,B
NV,9,1,Democratic,,B+
OK,11,1,Republican,,A
OR,7,1,Democratic,,B-
SC,11,1,Republican,,A
WA,8,1,Democratic,,B
WI,11,1,Democratic,,A
CO,9,1,Democratic,,B+
CO,7,1,Democratic,,B-
IA,11,1,Democratic,,A
KY,5,1,Republican,,C
NC,8,1,Democratic,,B
NC,5,1,Democratic,,C
NH,4,1,Democratic,,C-
NH,8,1,Democratic,,B
OK,11,1,Republican,,A
OR,11,1,Democratic,,A
SC,11,1,Republican,,A
NH,11,1,Democratic,,A
NV,9,0,Democratic,,B+
AR,4,1,Republican,,C-
CA,11,1,Democratic,,A
FL,4,1,Democratic,,C-
FL,3,0,Democratic,,D+
FL,9,1,Democratic,,B+
FL,9,1,Democratic,,B+
GA,5,1,Republican,,C
IA,12,1,Democratic,,A+
IN,4,0,Democratic,,C-
NC,9,0,Democratic,,B+
NH,5,1,Democratic,,C
NH,11,1,Democratic,,A
OH,9,0,Democratic,,B+
OH,9,1,Democratic,,B+
OR,5,1,Democratic,,C
OR,11,1,Democratic,,A
PA,4,1,Democratic,,C-
PA,9,1,Democratic,,B+
PA,5,1,Democratic,,C
PA,11,1,Democratic,,A
SD,5,1,Republican,,C
GA,5,1,Republican,,C
IA,12,1,Democratic,,A+
NC,9,0,Democratic,,B+
NH,5,1,Democratic,,C
NH,11,1,Democratic,,A
OR,5,1,Democratic,,C
MO,7,1,Democratic,,B-
MO,11,1,Democratic,,A
FL,5,1,Democratic,,C
KY,11,1,Republican,,A
OH,10,1,Democratic,,A-
PA,10,1,Democratic,,A-
KY,11,1,Republican,,A
IN,7,1,Republican,,B-
NC,7,1,Democratic,,B-
NC,11,1,Democratic,,A
NH,8,1,Democratic,,B
WA,11,1,Democratic,,A
NH,8,1,Democratic,,B
NH,8,1,Democratic,,B
PA,11,0,Democratic,,A
FL,7,1,Democratic,,B-
GA,7,1,Republican,,B-
GA,11,1,Republican,,A
IL,5,1,Democratic,,C
IN,7,1,Democratic,,B-
IN,5,0,Democratic,,C
MO,7,0,Republican,,B-
MO,11,1,Republican,,A
MO,5,0,Republican,,C
NC,7,1,Democratic,,B-
NC,11,0,Democratic,,A
NC,5,0,Democratic,,C
NH,8,1,Democratic,,B
NV,7,1,Democratic,,B-
NV,5,1,Democratic,,C
OH,7,1,Democratic,,B-
OH,11,1,Democratic,,A
OH,5,1,Democratic,,C
PA,7,1,Democratic,,B-
PA,5,1,Democratic,,C
PA,5,1,Democratic,,C
WA,11,1,Democratic,,A
GA,7,1,Republican,,B-
GA,11,1,Republican,,A
NC,7,1,Democratic,,B-
NC,11,1,Democratic,,A
NH,8,1,Democratic,,B
AK,5,0,Republican,,C
AK,4,1,Republican,,C-
AK,5,1,Republican,,C
CO,5,1,Democratic,,C
FL,3,0,Democratic,,D+
FL,5,0,Democratic,,C
FL,11,1,Democratic,,A
FL,5,1,Democratic,,C
GA,2,1,Republican,,D
IN,5,0,Democratic,,C
MO,5,1,Republican,,C
MO,5,1,Republican,,C
NC,4,1,Democratic,,C-
NC,5,0,Democratic,,C
NC,5,0,Democratic,,C
NV,4,1,Democratic,,C-
NV,5,1,Democratic,,C
OH,5,0,Democratic,,C
OH,5,1,Democratic,,C
PA,11,1,Democratic,,A
PA,5,1,Democratic,,C
AK,5,1,Democratic,,C
GA,2,1,Republican,,D
GA,5,1,Republican,,C
GA,2,1,Republican,,D
GA,7,1,Republican,,B-
GA,7,1,Republican,,B-
GA,2,1,Republican,,D
GA,7,1,Republican,,B-
NY,10,0,Democratic,,A-
NY,10,1,Democratic,,A-
CA,11,1,Democratic,,A
PA,6,1,Democratic,,C+
PA,6,0,Democratic,,C+
PA,5,1,Democratic,,C
PA,7,0,Democratic,,B-
IL,5,0,Democratic,,C
NV,9,1,Republican,,B+
NY,11,1,Democratic,,A
PA,5,1,Republican,,C
VT,9,0,Democratic,,B+
AR,4,0,Republican,,C-
CA,4,1,Republican,,C-
IL,6,1,Democratic,,C+
OR,11,1,Democratic,,A
PA,10,1,Republican,,A-
UT,5,1,Democratic,,C
VT,9,1,Democratic,,B+
IL,6,0,Republican,,C+
NC,5,1,Republican,,C
NV,9,0,Democratic,,B+
PA,5,1,Republican,,C
VT,9,1,Democratic,,B+
AK,5,1,Republican,,C
CA,10,1,Democratic,,A-
CA,5,1,Democratic,,C
FL,5,0,Republican,,C
HI,5,1,Democratic,,C
NY,8,1,Democratic,,B
OR,4,0,Democratic,,C-
OR,11,1,Democratic,,A
UT,5,1,Republican,,C
UT,5,1,Republican,,C
AZ,9,0,Republican,,B+
AZ,6,1,Republican,,C+
IL,6,1,Republican,,C+
NY,6,1,Republican,,C+
NY,6,0,Republican,,C+
OR,4,1,Democratic,,C-
OR,4,1,Democratic,,C-
PA,2,0,Republican,,D
PA,6,1,Republican,,C+
WI,6,1,Republican,,C+
CA,10,1,Democratic,,A-
CA,5,1,Democratic,,C
HI,5,1,Democratic,,C
NY,8,1,Democratic,,B
OR,4,1,Democratic,,C-
OR,11,1,Democratic,,A
UT,5,1,Republican,,C
NY,8,1,Democratic,,B
AL,9,1,Republican,,B+
CA,10,1,Democratic,,A-
CA,4,0,Democratic,,C-
CT,5,1,Democratic,,C
MD,4,1,Democratic,,C-
WI,9,1,Republican,,B+
AR,6,1,Republican,,C+
AR,6,1,Republican,,C+
AR,5,1,Republican,,C
AR,6,1,Republican,,C+
AR,6,1,Democratic,,C+
CA,6,0,Democratic,,C+
NC,4,0,Democratic,,C-
NC,4,1,Republican,,C-
NC,4,1,Democratic,,C-
NC,4,1,Democratic,,C-
OR,6,0,Democratic,,C+
AR,7,1,Republican,,B-
CA,10,1,Democratic,,A-
CA,4,0,Democratic,,C-
CO,5,0,Democratic,,C
CT,5,1,Democratic,,C
MD,4,1,Democratic,,C-
WI,9,1,Republican,,B+
IL,7,0,Democratic,,B-
OH,9,1,Republican,,B+
PA,9,1,Republican,,B+
IL,4,1,Republican,,C-
IL,4,0,Republican,,C-
IL,7,1,Republican,,B-
OH,9,1,Republican,,B+
PA,9,1,Republican,,B+
WA,7,1,Democratic,,B-
CA,5,1,Democratic,,C
CA,8,0,Democratic,,B
FL,8,0,Republican,,B
HI,7,1,Democratic,,B-
NY,10,1,Democratic,,A-
OH,5,1,Republican,,C
OH,10,1,Republican,,A-
FL,5,1,Republican,,C
HI,7,0,Democratic,,B-
HI,7,1,Democratic,,B-
CA,5,1,Democratic,,C
CO,5,0,Democratic,,C
MO,5,1,Republican,,C
NC,7,1,Republican,,B-
NY,10,1,Democratic,,A-
OH,10,1,Republican,,A-
WA,9,1,Democratic,,B+
NY,10,1,Democratic,,A-
AK,10,1,Republican,,A-
AR,10,1,Democratic,,A-
AR,9,1,Democratic,,B+
CA,11,1,Democratic,,A
CA,8,1,Democratic,,B
FL,10,1,Republican,,A-
FL,10,1,Republican,,A-
NV,5,1,Republican,,C
OH,10,0,Republican,,A-
OR,7,1,Democratic,,B-
AZ,7,0,Republican,,B-
KY,9,1,Democratic,,B+
NY,10,0,Republican,,A-
OR,11,1,Democratic,,A
PA,5,1,Democratic,,C
AR,10,1,Republican,,A-
AR,9,1,Republican,,B+
CA,11,1,Democratic,,A
CA,8,1,Democratic,,B
NV,5,0,Democratic,,C
OH,10,1,Republican,,A-
OR,7,1,Democratic,,B-
WA,5,1,Democratic,,C
WA,8,1,Democratic,,B
FL,5,1,Republican,,C
GA,2,1,Republican,,D
MD,4,1,Democratic,,C-
PA,10,1,Republican,,A-
PA,7,1,Republican,,B-
SC,5,1,Republican,,C
CO,4,1,Democratic,,C-
CT,7,0,Democratic,,B-
FL,6,1,Republican,,C+
FL,5,1,Republican,,C
GA,7,0,Republican,,B-
IN,6,0,Republican,,C+
MD,10,1,Republican,,A-
MD,4,1,Republican,,C-
MO,4,1,Republican,,C-
NC,6,1,Democratic,,C+
ND,6,0,Republican,,C+
NY,6,1,Republican,,C+
OR,11,0,Democratic,,A
SC,6,1,Republican,,C+
SD,6,0,Republican,,C+
WI,4,1,Republican,,C-
CA,8,0,Democratic,,B
IL,5,1,Republican,,C
KY,6,0,Republican,,C+
KY,5,1,Republican,,C
LA,4,1,Republican,,C-
MD,4,1,Democratic,,C-
MO,7,1,Republican,,B-
PA,10,0,Republican,,A-
PA,7,0,Republican,,B-
GA,6,1,Republican,,C+
IL,9,0,Democratic,,B+
NY,9,1,Democratic,,B+
NY,5,1,Democratic,,C
OH,4,1,Republican,,C-
OR,11,1,Democratic,,A
SC,2,1,Republican,,D
SC,5,1,Republican,,C
WI,7,1,Republican,,B-
GA,6,0,Democratic,,C+
GA,6,1,Republican,,C+
IA,8,0,Democratic,,B
KY,6,1,Democratic,,C+
ND,5,1,Republican,,C
NY,6,0,Democratic,,C+
OH,4,1,Democratic,,C-
OH,4,1,Republican,,C-
OH,4,1,Republican,,C-
PA,4,0,Republican,,C-
PA,10,1,Republican,,A-
WA,2,0,Democratic,,D
WA,11,1,Republican,,A
CO,10,0,Democratic,,A-
GA,6,1,Republican,,C+
IL,9,1,Republican,,B+
KY,9,1,Republican,,B+
MO,9,1,Republican,,B+
MO,5,1,Republican,,C
NC,6,1,Republican,,C+
NY,9,1,Democratic,,B+
NY,5,1,Democratic,,C
OH,4,1,Republican,,C-
SC,5,1,Republican,,C
NY,9,1,Democratic,,B+
NY,5,1,Democratic,,C
CA,12,1,Democratic,,A+
CA,5,1,Democratic,,C
CT,8,1,Democratic,,B
FL,5,1,Republican,,C
FL,5,0,Republican,,C
IL,9,0,Democratic,,B+
IL,5,0,Democratic,,C
NV,4,1,Republican,,C-
SD,5,1,Republican,,C
CO,6,1,Republican,,C+
GA,6,1,Republican,,C+
IA,6,1,Democratic,,C+
IN,8,1,Democratic,,B
IN,8,1,Democratic,,B
LA,4,1,Democratic,,C-
NV,4,1,Republican,,C-
NY,5,1,Republican,,C
OR,11,1,Democratic,,A
OR,11,1,Democratic,,A
PA,6,1,Republican,,C+
PA,5,1,Democratic,,C
PA,6,1,Republican,,C+
SD,5,1,Republican,,C
WA,11,1,Democratic,,A
CA,12,1,Democratic,,A+
CO,11,0,Democratic,,A
CT,8,1,Democratic,,B
IL,9,1,Republican,,B+
IN,8,1,Republican,,B
NV,4,0,Democratic,,C-
CA,5,1,Democratic,,C
CT,9,1,Democratic,,B+
FL,9,0,Republican,,B+
ID,9,1,Republican,,B+
MD,10,1,Democratic,,A-
NH,4,1,Democratic,,C-
NY,9,1,Democratic,,B+
OH,9,1,Republican,,B+
OK,9,1,Republican,,B+
PA,9,1,Republican,,B+
SD,9,1,Republican,,B+
SD,2,1,Republican,,D
ID,9,0,Republican,,B+
ID,9,1,Republican,,B+
KY,5,1,Democratic,,C
LA,4,1,Democratic,,C-
NH,4,1,Republican,,C-
NH,4,1,Republican,,C-
NY,4,1,Democratic,,C-
SD,9,1,Republican,,B+
SD,2,0,Republican,,D
CA,5,1,Democratic,,C
CT,9,1,Democratic,,B+
ID,9,1,Republican,,B+
IN,5,1,Republican,,C
MD,10,1,Democratic,,A-
ND,5,1,Republican,,C
NH,4,1,Republican,,C-
NY,9,1,Democratic,,B+
OH,9,1,Republican,,B+
OH,4,1,Republican,,C-
PA,9,1,Republican,,B+
PA,5,1,Republican,,C
NY,9,1,Democratic,,B+
CA,7,1,Democratic,,B-
PA,10,1,Republican,,A-
CA,7,1,Democratic,,B-
CO,7,0,Democratic,,B-
IL,4,0,Republican,,C-
PA,10,1,Republican,,A-
CA,10,1,Democratic,,A-
CA,5,1,Democratic,,C
CA,8,1,Democratic,,B
CA,11,1,Democratic,,A
CT,5,1,Democratic,,C
GA,11,1,Republican,,A
HI,4,1,Democratic,,C-
IL,5,0,Democratic,,C
NV,10,1,Republican,,A-
OH,5,1,Republican,,C
OR,11,1,Democratic,,A
PA,10,1,Republican,,A-
PA,10,1,Republican,,A-
CA,6,1,Democratic,,C+
CA,11,0,Democratic,,A
HI,4,1,Democratic,,C-
IN,11,1,Republican,,A
KY,11,1,Democratic,,A
NC,11,1,Republican,,A
CA,10,1,Democratic,,A-
CA,5,1,Democratic,,C
CA,8,1,Democratic,,B
CA,11,1,Democratic,,A
CO,10,0,Democratic,,A-
CT,5,1,Democratic,,C
GA,11,1,Republican,,A
IL,5,1,Republican,,C
IN,11,1,Republican,,A
KY,10,1,Republican,,A-
KY,7,1,Republican,,B-
KY,5,1,Republican,,C
LA,6,1,Republican,,C+
NV,10,0,Democratic,,A-
NV,10,1,Democratic,,A-
PA,10,1,Republican,,A-
PA,10,1,Republican,,A-
AK,5,1,Republican,,C
AZ,7,1,Republican,,B-
CT,5,1,Democratic,,C
GA,2,1,Republican,,D
GA,5,1,Republican,,C
IA,6,1,Republican,,C+
KS,11,1,Republican,,A
MD,5,1,Democratic,,C
OH,11,1,Republican,,A
FL,5,1,Republican,,C
MO,6,0,Republican,,C+
MO,6,1,Republican,,C+
NY,10,1,Republican,,A-
NY,10,0,Republican,,A-
WA,11,1,Democratic,,A
WI,7,1,Republican,,B-
AZ,7,1,Republican,,B-
CT,5,1,Democratic,,C
GA,5,1,Republican,,C
KS,11,1,Republican,,A
LA,6,1,Republican,,C+
MD,5,1,Democratic,,C
MO,6,1,Republican,,C+
NC,11,1,Republican,,A
OH,11,1,Republican,,A
AK,5,1,Republican,,C
CT,4,0,Democratic,,C-
FL,5,1,Republican,,C
FL,4,1,Republican,,C-
NV,5,1,Republican,,C
OH,5,1,Republican,,C
OR,9,0,Democratic,,B+
OR,5,0,Democratic,,C
WI,5,1,Republican,,C
CT,4,1,Democratic,,C-
CT,4,1,Democratic,,C-
CT,4,0,Democratic,,C-
CT,4,0,Democratic,,C-
GA,6,1,Republican,,C+
ND,6,1,Republican,,C+
NY,10,0,Republican,,A-
NY,10,1,Democratic,,A-
PA,4,1,Republican,,C-
PA,4,0,Republican,,C-
WA,4,1,Democratic,,C-
WA,11,1,Republican,,A
CO,5,0,Democratic,,C
CO,8,1,Democratic,,B
CT,4,1,Democratic,,C-
NV,5,0,Democratic,,C
OH,5,1,Republican,,C
OR,5,1,Democratic,,C
WI,5,1,Republican,,C
AK,5,1,Republican,,C
CA,7,1,Democratic,,B-
CT,9,0,Democratic,,B+
FL,9,0,Republican,,B+
NV,9,1,Republican,,B+
OH,5,1,Republican,,C
OR,11,1,Democratic,,A
PA,10,1,Republican,,A-
PA,5,1,Republican,,C
UT,9,1,Republican,,B+
FL,5,1,Republican,,C
GA,6,1,Republican,,C+
NV,9,1,Republican,,B+
UT,9,1,Republican,,B+
UT,9,1,Democratic,,B+
UT,9,1,Republican,,B+
CA,7,1,Democratic,,B-
CT,9,1,Democratic,,B+
IL,5,1,Republican,,C
KY,6,1,Republican,,C+
KY,11,1,Republican,,A
NV,9,0,Democratic,,B+
OH,5,1,Republican,,C
OR,11,1,Democratic,,A
PA,10,1,Republican,,A-
PA,5,1,Republican,,C
UT,9,1,Republican,,B+
WA,11,0,Democratic,,A
WI,7,1,Republican,,B-
WI,5,1,Republican,,C
CA,5,1,Democratic,,C
CA,6,1,Democratic,,C+
CT,6,1,Democratic,,C+
FL,5,1,Republican,,C
FL,6,0,Republican,,C+
GA,6,1,Republican,,C+
GA,9,1,Republican,,B+
NH,5,1,Democratic,,C
NY,9,1,Democratic,,B+
NY,11,1,Democratic,,A
NY,6,1,Democratic,,C+
OH,6,1,Republican,,C+
PA,9,1,Republican,,B+
PA,9,0,Republican,,B+
PA,6,1,Republican,,C+
UT,5,1,Republican,,C
WI,9,1,Republican,,B+
WI,7,1,Republican,,B-
KS,11,1,Republican,,A
UT,5,1,Republican,,C
UT,5,1,Democratic,,C
UT,5,1,Republican,,C
CA,5,1,Democratic,,C
CA,6,1,Democratic,,C+
CO,9,0,Democratic,,B+
CO,6,1,Democratic,,C+
CT,6,1,Democratic,,C+
GA,9,1,Republican,,B+
KY,5,1,Republican,,C
KY,6,1,Republican,,C+
MO,6,1,Republican,,C+
NH,5,1,Republican,,C
NY,9,1,Democratic,,B+
NY,11,1,Democratic,,A
NY,6,1,Democratic,,C+
OH,6,1,Republican,,C+
PA,9,1,Republican,,B+
PA,6,1,Republican,,C+
UT,5,1,Republican,,C
WA,9,1,Democratic,,B+
WA,5,0,Democratic,,C
WI,9,1,Republican,,B+
WI,7,1,Republican,,B-
NY,9,1,Democratic,,B+
NY,11,1,Democratic,,A
NY,6,1,Democratic,,C+
AR,5,1,Democratic,,C
AZ,5,1,Republican,,C
CT,7,0,Democratic,,B-
FL,9,0,Republican,,B+
IA,12,1,Republican,,A+
IL,6,0,Democratic,,C+
IL,6,0,Democratic,,C+
NH,7,1,Democratic,,B-
NV,6,1,Republican,,C+
OH,8,1,Republican,,B
OH,9,1,Republican,,B+
PA,9,1,Republican,,B+
VT,5,1,Democratic,,C
WI,5,1,Republican,,C
WI,6,1,Republican,,C+
GA,6,0,Democratic,,C+
IN,2,0,Republican,,D
AR,5,1,Republican,,C
AZ,5,1,Republican,,C
CT,7,1,Democratic,,B-
IA,12,1,Republican,,A+
IL,4,0,Republican,,C-
IL,6,0,Republican,,C+
NH,7,1,Republican,,B-
NV,6,0,Democratic,,C+
OH,8,1,Republican,,B
OH,9,1,Republican,,B+
PA,9,1,Republican,,B+
PA,5,1,Republican,,C
WA,6,1,Democratic,,C+
WI,5,1,Republican,,C
WI,6,1,Republican,,C+
CA,8,1,Democratic,,B
CA,11,1,Democratic,,A
NH,8,1,Democratic,,B
NY,8,1,Democratic,,B
NY,10,1,Democratic,,A-
OH,7,1,Republican,,B-
OH,10,1,Republican,,A-
ID,3,0,Republican,,D+
NH,8,1,Republican,,B
NH,8,0,Republican,,B
CA,8,1,Democratic,,B
CA,11,1,Democratic,,A
KY,7,1,Republican,,B-
NH,8,1,Republican,,B
NY,8,1,Democratic,,B
NY,10,1,Democratic,,A-
OH,7,1,Republican,,B-
OH,10,1,Republican,,A-
NY,8,1,Democratic,,B
NY,10,1,Democratic,,A-
CA,7,1,Democratic,,B-
CA,6,1,Democratic,,C+
FL,5,0,Republican,,C
FL,6,1,Republican,,C+
IL,5,0,Democratic,,C
NY,6,1,Democratic,,C+
OH,5,1,Republican,,C
OH,6,1,Republican,,C+
PA,10,1,Republican,,A-
PA,6,1,Republican,,C+
CT,4,0,Democratic,,C-
CA,7,1,Democratic,,B-
CA,6,1,Democratic,,C+
CO,5,0,Democratic,,C
IL,5,1,Republican,,C
NC,7,1,Republican,,B-
NV,5,0,Democratic,,C
NY,6,1,Democratic,,C+
OH,6,1,Republican,,C+
PA,10,1,Republican,,A-
PA,6,1,Republican,,C+
WA,7,0,Democratic,,B-
WA,5,1,Democratic,,C
NY,6,1,Democratic,,C+
AK,7,1,Republican,,B-
CT,5,0,Democratic,,C
FL,7,0,Republican,,B-
IL,7,0,Democratic,,B-
NV,7,1,Republican,,B-
OR,9,1,Democratic,,B+
PA,7,1,Republican,,B-
IL,4,1,Republican,,C-
IL,4,1,Republican,,C-
IL,4,1,Republican,,C-
IL,4,1,Republican,,C-
IL,4,1,Republican,,C-
CO,7,0,Democratic,,B-
CT,5,1,Democratic,,C
IL,7,1,Republican,,B-
NV,7,0,Democratic,,B-
PA,7,1,Republican,,B-
FL,5,1,Republican,,C
NY,6,0,Democratic,,C+
NY,7,1,Democratic,,B-
NY,10,1,Democratic,,A-
NY,7,1,Democratic,,B-
CA,7,1,Democratic,,B-
NY,6,0,Republican,,C+
NY,5,1,Republican,,C
NY,6,1,Republican,,C+
NY,10,1,Republican,,A-
NV,7,1,Republican,,B-
NY,7,1,Republican,,B-
KY,6,1,Democratic,,C+
KY,11,1,Democratic,,A
WI,8,1,Republican,,B
WI,6,1,Republican,,C+
WI,9,1,Republican,,B+
WI,8,1,Republican,,B
WI,7,1,Republican,,B-
WI,4,1,Republican,,C-
WI,8,1,Republican,,B
WI,9,1,Republican,,B+
WI,8,1,Republican,,B
WI,8,1,Republican,,B
WI,7,1,Republican,,B-
WI,4,1,Republican,,C-
FL,7,1,Democratic,,B-
WA,7,1,Democratic,,B-
CA,4,0,Democratic,,C-
FL,7,0,Democratic,,B-
FL,7,1,Democratic,,B-
NY,9,1,Democratic,,B+
CO,11,1,Democratic,,A
CT,9,1,Democratic,,B+
CT,7,1,Democratic,,B-
IA,9,1,Democratic,,B+
NV,11,1,Democratic,,A
NV,7,1,Democratic,,B-
WA,7,1,Democratic,,B-
WI,9,1,Democratic,,B+
WI,9,1,Democratic,,B+
CT,9,0,Democratic,,B+
CT,7,1,Democratic,,B-
NV,7,0,Republican,,B-
PA,8,1,Democratic,,B
WI,9,1,Democratic,,B+
WI,9,1,Democratic,,B+
WI,9,1,Democratic,,B+
NC,5,1,Republican,,C
FL,6,0,Democratic,,C+
FL,5,0,Democratic,,C
IL,8,1,Democratic,,B
IL,7,1,Democratic,,B-
IL,4,1,Democratic,,C-
NY,10,0,Democratic,,A-
CO,7,1,Democratic,,B-
MO,5,1,Republican,,C
NC,5,1,Republican,,C
OH,5,1,Democratic,,C
OR,11,1,Democratic,,A
MO,5,1,Democratic,,C
OH,6,0,Democratic,,C+
OH,5,1,Democratic,,C
ND,5,1,Republican,,C
NH,7,1,Democratic,,B-
NY,7,1,Democratic,,B-
CA,10,1,Democratic,,A-
CA,8,1,Democratic,,B
FL,10,0,Democratic,,A-
FL,8,0,Democratic,,B
FL,11,1,Democratic,,A
FL,7,0,Democratic,,B-
FL,5,0,Democratic,,C
FL,11,1,Democratic,,A
IA,7,0,Democratic,,B-
NC,11,0,Republican,,A
ND,5,1,Republican,,C
NH,7,0,Democratic,,B-
OH,8,1,Democratic,,B
WI,11,1,Democratic,,A
WI,5,1,Democratic,,C
CA,8,1,Democratic,,B
FL,7,1,Democratic,,B-
FL,5,1,Democratic,,C
FL,11,1,Democratic,,A
ND,7,1,Democratic,,B-
ND,5,0,Democratic,,C
WI,5,0,Democratic,,C
NH,9,1,Democratic,,B+
NH,8,1,Democratic,,B
WA,7,0,Democratic,,B-
HI,7,1,Democratic,,B-
NH,8,0,Democratic,,B
